cz,czname,pop2000,fips,statename,stateabbrv,location,cur_smoke_q1,cur_smoke_q2,cur_smoke_q3,cur_smoke_q4,bmi_obese_q1,bmi_obese_q2,bmi_obese_q3,bmi_obese_q4,exercise_any_q1,exercise_any_q2,exercise_any_q3,exercise_any_q4,puninsured2010,reimb_penroll_adj10,mort_30day_hosp_z,adjmortmeas_amiall30day,adjmortmeas_chfall30day,adjmortmeas_pnall30day,med_prev_qual_z,primcarevis_10,diab_hemotest_10,diab_eyeexam_10,diab_lipids_10,mammogram_10,amb_disch_per1000_10,cs00_seg_inc,cs00_seg_inc_pov25,cs00_seg_inc_aff75,cs_race_theil_2000,gini99,poor_share,inc_share_1perc,frac_middleclass,scap_ski90pcm,rel_tot,cs_frac_black,cs_frac_hisp,unemp_rate,pop_d_2000_1980,lf_d_2000_1980,cs_labforce,cs_elf_ind_man,cs_born_foreign,mig_inflow,mig_outflow,pop_density,frac_traveltime_lt15,hhinc00,median_house_value,ccd_exp_tot,ccd_pup_tch_ratio,score_r,dropout_r,cs_educ_ba,tuition,gradrate_r,e_rank_b,cs_fam_wkidsinglemom,crime_total,subcty_exp_pc,taxrate,tax_st_diff_top20,female,male,age_0_to_19,age_20_to_39,age_40_to_64,age_over_64,asian,black,hispanic,white,le_agg_q1_F,le_raceadj_q1_F,le_agg_q2_F,le_raceadj_q2_F,le_agg_q3_F,le_raceadj_q3_F,le_agg_q4_F,le_raceadj_q4_F,le_agg_q1_M,le_raceadj_q1_M,le_agg_q2_M,le_raceadj_q2_M,le_agg_q3_M,le_raceadj_q3_M,le_agg_q4_M,le_raceadj_q4_M,sd_le_agg_q1_F,sd_le_raceadj_q1_F,sd_le_agg_q2_F,sd_le_raceadj_q2_F,sd_le_agg_q3_F,sd_le_raceadj_q3_F,sd_le_agg_q4_F,sd_le_raceadj_q4_F,sd_le_agg_q1_M,sd_le_raceadj_q1_M,sd_le_agg_q2_M,sd_le_raceadj_q2_M,sd_le_agg_q3_M,sd_le_raceadj_q3_M,sd_le_agg_q4_M,sd_le_raceadj_q4_M,count_q1_F,count_q2_F,count_q3_F,count_q4_F,count_q1_M,count_q2_M,count_q3_M,count_q4_M
4800,Greenville,146833.0,28,Mississippi,MS,"Greenville, MS",0.2292162,0.1754808,0.1675978,0.1395349,0.4359606,0.3309003,0.2727273,0.2440476,0.55344421,0.70263791,0.78212291,0.80346823,0.20533349999999997,11041.315,2.763494,0.2154728,0.116164,0.1463393,-1.373351,87.503208,79.176833,60.390585,64.589225,54.004514,89.834079,0.0464035,0.0419807,0.0527998,0.2184724,0.4133,0.3101434,0.11211,0.31364,-1.0512486,37.27364,65.83261,1.056983,0.0889462,-0.1026523,-0.0126109,0.5338187,0.187699,0.6542605,0.0074097785,0.0141044588,46.83915,0.4975943,23168.96,72728.47781,4.3444093,18.695393,-20.08202,0.0111936,15.71993,1419.25,-0.0138093,33.6105,0.4336813,0.012,1800.082,0.0173896,0.0,0.5173854333699046,0.4826145666300954,0.2891467634399527,0.26945733817199763,0.3162123385939742,0.12479534137901932,0.004920246434298253,0.6940923284665372,0.014904211325850283,0.28074099080091147,79.1837,81.06393,81.45524,82.60555,83.9884,84.84216,86.39176,86.72421,74.49367,76.54724,76.95411,78.1574,80.10722,80.95879,83.68298,84.13822,0.5055037,0.5567377,0.7223336,0.7164038,0.913057,0.8827154,1.312657,1.277307,0.3893974,0.4358796,0.5805717,0.5922649,0.8047503,0.8037843,0.9725202,0.9466954,128193,62406,39871,28522,103471,59090,37195,25733
4901,Jackson,198166.0,47,Tennessee,TN,"Jackson, TN",0.3041825,0.2254902,0.175,0.1062992,0.3818898,0.2915601,0.2604167,0.2601626,0.48355898,0.71321696,0.76410258,0.82936507,0.16164650000000003,10182.394,0.7290881,0.1514369,0.1055614,0.1408428,0.1670444,83.932835,87.422075,65.073112,83.440507,62.253461,78.075616,0.0647912,0.0623441,0.0662512,0.2231708,0.34493,0.146653,0.12857,0.52575,-0.25140455,56.96638,27.35686,1.6794,0.0602807,0.1288037,0.2462039,0.6142797,0.2587352,1.677462,0.0158654865,0.0152548873,83.22785,0.366459,31754.46,100662.5921,4.9654463,NA,-8.155142,-0.0086267,15.06989,6395.61,-0.0196639,37.32325,0.2694692,0.0079358,3443.536,0.0204128,0.0,0.5165847159985467,0.48341528400145334,0.2666246820879254,0.24949497396148723,0.3315247668644786,0.15169189778369868,0.007281094828630253,0.2918735618263292,0.03247668644786242,0.6562674094707521,81.49813,82.49026,84.65144,85.26778,86.45152,86.86389,87.89236,88.29622,74.4382,75.56181,79.27813,80.00167,82.96279,83.43845,83.71738,84.24494,0.4098788,0.399213,0.4673932,0.449845,0.5710455,0.5477113,0.7013444,0.6605725,0.3286498,0.3366479,0.4260904,0.4200791,0.485399,0.4730817,0.7751825,0.7484974,153823,141794,115130,68308,135494,135420,108925,63403
4902,Dyersburg,92131.0,47,Tennessee,TN,"Dyersburg, TN",0.3150685,0.2444444,0.1851852,0.0666667,0.4782609,0.3777778,0.4074074,0.0769231,0.5479452,0.68888891,0.8888889,0.93333334,0.1589962,11902.229,1.292968,0.1855518,0.1065522,0.1319738,-0.6193312,83.106843,86.789619,61.990119,84.059468,57.785034,127.59738,0.0181173,0.0145142,0.021688700000000002,0.1602823,0.32304,0.1814651,0.09444,0.50778,-1.4445395,50.43579,28.76991,1.498953,0.0721601,0.0590866,0.1523248,0.5663184,0.3161872,1.100907,0.0147724436,0.0173231594,54.91945,0.4420622,26596.63,90790.97315,4.9508521,NA,-3.10278,-0.005138,9.971931,1294.0,-0.2607131,36.49925,0.3000812,0.0086616,2161.675,0.0168424,0.0,0.4941505512085233,0.5058494487914766,0.25877961453492804,0.2514773259040799,0.3443284832787385,0.14499015116063946,0.003014506633002862,0.28229711935052076,0.029796820076396523,0.6650850482647542,80.63217,81.68905,83.52285,84.09667,83.16705,83.77529,86.82349,87.15985,74.28646,75.48866,78.5377,79.18015,82.31761,82.84579,84.07239,84.44588,0.6427944,0.6261103,0.7321504,0.7050541,1.070897,1.037721,1.258257,1.203594,0.462862,0.4702894,0.6236421,0.6176334,0.7976682,0.7772288,1.241451,1.205952,74841,60023,42814,20998,65246,62154,41395,19222
4903,Lexington,44884.0,47,Tennessee,TN,"Lexington, TN",0.3333333,0.1538462,0.1428571,0.4444444,0.2916667,0.3636364,0.2857143,0.1111111,0.48148149,0.84615386,0.85714287,0.77777779,0.1708342,11219.616,1.737751,0.1766656,0.117602,0.1422215,-0.9744558,83.260748,83.99193,63.079392,81.050919,60.041546,150.79597,0.0106536,0.011758,0.0117024,0.0782943,0.25451,0.138412,0.0622,0.61586,-1.3984995,50.69958,5.725871,1.196417,0.0706501,0.170134,0.2608281,0.596175,0.3196151,0.9285583,0.0134346315,0.0112512254,35.37478,0.341262,31852.9,90547.34838,3.9201511,NA,1.606849,-0.0219051,8.403239,NA,NA,40.99425,0.1942088,0.0061492,1722.025,0.0128521,0.0,0.5133820463686327,0.4866179536313673,0.2499315630988229,0.22584177388447851,0.3447956368843311,0.17892564593905957,0.001116047926888332,0.05658152414243298,0.02272105119080208,0.8997873191686496,79.52905,80.19547,83.91751,84.25496,85.2287,85.65186,87.9062,88.14037,73.82149,74.48363,79.12882,79.52415,81.25505,81.72272,83.99239,84.32403,0.7695633,0.7412632,0.855318,0.8204702,1.179556,1.120424,1.527839,1.45467,0.5568333,0.5624825,0.7190866,0.702965,1.065783,1.037581,1.671679,1.620835,37256,34296,25433,10070,36247,35250,24036,8845
5000,Tupelo,197774.0,28,Mississippi,MS,"Tupelo, MS",0.3169165,0.2013072,0.1415663,0.1011905,0.3157316,0.3052209,0.2469136,0.2329193,0.53210008,0.70777482,0.71651089,0.83841461,0.2093508,9946.2999,0.8251284,0.1567274,0.1241103,0.122932,-0.0761486,85.984176,85.970007,68.975312,80.069284,55.920425,82.632942,0.0222542,0.0190077,0.0228449,0.1234066,0.34235,0.1526039,0.11467,0.51719,-0.69414314,64.41292,24.05877,1.321205,0.0629846,0.1743044,0.2568906,0.6274781,0.3638909,1.062616,0.0108811067,0.0110732452,59.36455,0.341017,30736.36,93177.38871,4.3524476,17.939042,-8.119659,-0.0084809,13.29272,950.0,-0.1292953,37.74075,0.2462136,0.0078382,1983.721,0.012618,0.0,0.5192654256270021,0.480734574372998,0.278079206868396,0.24659261657092335,0.32656285480995473,0.14832082791807785,0.00458021905815622,0.2505882296100533,0.029476705141150947,0.7026916034148721,82.04327,82.94463,84.48718,85.04077,85.48328,85.92604,87.56765,87.87365,75.30046,76.36219,79.62389,80.25426,81.66232,82.16454,83.98142,84.39275,0.4209129,0.4081885,0.465586,0.4470433,0.61414,0.5897252,0.7700715,0.7369606,0.3306141,0.3379814,0.4200127,0.4137556,0.5679557,0.558952,0.7740756,0.7492522,170653,137914,111600,61497,151329,143064,107380,56972
5100,Corinth,129508.0,28,Mississippi,MS,"Corinth, MS",0.2826603,0.2175573,0.2018349,0.125,0.2931035,0.2322835,0.2962963,0.2077922,0.54545456,0.67803031,0.72477067,0.86419755,0.201115,10726.882,1.860964,0.1737934,0.121799,0.1443282,-1.039483,83.018192,80.693688,66.040176,76.624141,54.488978,117.37245,0.0132364,0.0158427,0.0097044,0.1275759,0.30298,0.165041,0.123,0.5455,-0.76573069,61.83479,7.85048,1.120394,0.0602157,0.076542,0.1225077,0.5740742,0.335609,0.7749526,0.0108410291,0.009427989,54.48725,0.3718821,28904.13,82663.49319,4.3293422,16.744292,-1.450451,-0.0162105,9.973607,1080.0,-0.1590347,39.04825,0.1953044,0.0056057,2221.806,0.0128751,0.0,0.5114855202002145,0.48851447979978546,0.25317304254558454,0.22985192468120605,0.33974645453462043,0.177459480395662,0.0021153616970563697,0.08177660588726016,0.019634131807889404,0.8801096412823263,82.19146,82.72881,83.80978,84.26039,86.53762,86.86728,86.961,87.32526,74.48341,75.11594,79.36528,79.8774,81.21366,81.63965,82.05742,82.521,0.4689584,0.4503223,0.5848491,0.5623824,0.7669144,0.7289069,1.089049,1.029028,0.3446215,0.3499555,0.4795564,0.4772128,0.699886,0.6881341,1.082746,1.056305,104030,85993,64691,29894,98786,89762,62766,26989
5201,New Albany,54214.0,28,Mississippi,MS,"New Albany, MS",0.3304348,0.2142857,0.1515152,0.2258064,0.3157895,0.345679,0.34375,0.2580645,0.60869563,0.66666669,0.75757575,0.77419353,0.23694669999999998,9966.7889,1.28326,0.1695941,0.1189414,0.1322268,-0.3822578,82.793435,88.452154,61.640903,81.834777,55.765661,93.902705,0.0108396,0.0120295,0.0101586,0.0877871,0.29436,0.1582611,0.09491,0.55686,0.04714911,73.40908,18.46202,1.717269,0.056115,0.1147575,0.185845,0.5770562,0.3805635,1.708125,0.0207879883,0.0164348692,42.35056,0.2986745,27596.21,82862.93716,4.1114087,18.379613,-1.195666,-0.0135597,10.78716,5250.0,0.1449233,39.2955,0.1958178,0.0075995,2149.374,0.0095283,0.0,0.5126164529547251,0.48738354704527487,0.27522431159544847,0.24853037230568256,0.32125545738939115,0.1553680085255595,0.005809756265254908,0.1756334009419368,0.04252466568118533,0.7584825879198323,81.283690000000007,82.09736,85.74264,86.09608,86.48322,86.93614,88.49231,88.80602,75.39566,76.32841,79.48953,79.94173,80.87347,81.46767,82.53667,83.04652,0.7455307,0.7167776,0.8921743,0.8587116,1.190973,1.130511,1.695605,1.598128,0.581551,0.5801882,0.8008047,0.7887135,1.050028,1.031504,1.81643,1.764442,42705,37315,27685,10651,42696,39730,26611,9557
5202,Memphis,1154338.0,47,Tennessee,TN,"Memphis, TN",0.2585686,0.2492891,0.2091388,0.1727626,0.3239583,0.255132,0.2593951,0.2398729,0.55916846,0.69150001,0.75162792,0.80048662,0.1778299,9676.5545,0.5177343,0.1515405,0.101072,0.1383414,-0.3896571,78.574411,84.678793,60.347339,79.492876,61.512079,69.852244,0.1374757,0.1288866,0.148385,0.3596896,0.41544,0.1519546,0.17031,0.4489,-0.70980416,42.48981,43.19281,2.397998,0.0439675,0.2172131,0.3135262,0.654258,0.1156375,3.250044,0.0181558608,0.017201201,291.3615,0.2235523,37116.07,123388.0722,4.7678803,19.685974,-15.57042,0.0198577,22.41318,4190.78,-0.1321167,33.74725,0.321948,0.0082792,2868.344,0.0209017,0.0,0.5198936999958538,0.4801063000041462,0.28660790490890414,0.2741050592637387,0.32669571115312973,0.11196000215916994,0.020189021246701595,0.45630849218748165,0.052385687206683414,0.45417904994958025,80.17076,81.76344,82.5399,83.4748,84.7338,85.34232,86.68909,87.0097,73.72847,75.44589,78.08315,79.08082,80.70297,81.38728,84.16654,84.55984,0.1960063,0.2533401,0.2194237,0.2360844,0.2413523,0.2430792,0.2728683,0.2681209,0.14959,0.20073,0.1962093,0.2158668,0.211986,0.2154315,0.2518848,0.2471273,840325,778164,644835,652509,706546,653447,604320,625190
5300,West Memphis,138746.0,5,Arkansas,AR,"West Memphis, AR",0.3220859,0.2297297,0.2288136,0.1484375,0.4240506,0.4009217,0.3189655,0.2125984,0.48318043,0.65315318,0.74576271,0.78294575,0.18721810000000003,9263.5111,2.343949,0.1869126,0.1170828,0.153789,-1.370869,84.217738,78.697923,55.413108,74.960394,53.055669,96.112855,0.0454246,0.0456363,0.051715,0.1993571,0.37707,0.2680284,0.08066,0.3856,-1.1953658,47.59489,47.09757,2.155017,0.0625395,-0.0817726,0.0198853,0.5489974,0.1580763,0.8774648,0.0109336485,0.0168869733,43.98792,0.4158865,25941.66,79778.32349,4.632227,17.212028,-14.36724,0.0241037,11.14052,1036.66,-0.182974,35.2185,0.3677946,0.0128436,1539.684,0.0145577,1.0,0.5025671046698363,0.49743289533016366,0.2860284636135657,0.2529764965547794,0.32544083792827927,0.13515865418845474,0.002270443883645684,0.4939125206673681,0.02451604737079434,0.4620867515248364,79.67468,81.22623,81.3969,82.34429,82.72678,83.32088,84.2698,84.81688,73.57935,75.23024,78.22312,79.16825,80.82288,81.40695,82.69622,83.23717,0.477011,0.4911736,0.6300798,0.6215018,0.8941709,0.8710635,1.257969,1.21419,0.3617919,0.3821952,0.5304842,0.5289139,0.7110987,0.6990649,0.9434066,0.9109555,119057,75454,51778,30843,97203,72875,48858,27677
5401,Bowling Green,164944.0,21,Kentucky,KY,"Bowling Green, KY",0.3737541,0.269685,0.1946309,0.148855,0.2547332,0.2565657,0.2730376,0.2270916,0.56893206,0.71706265,0.75,0.8565737,0.19559110000000002,10126.529,0.4547084,0.1690899,0.0988515,0.1253719,-0.4243548,82.975211,84.554595,64.697055,81.146325,62.354458,111.39673,0.0503657,0.0442104,0.0564821,0.1225152,0.3334,0.1548306,0.12093,0.55129,-0.74686056,52.77791,7.186682,1.889126,0.0535357,0.224265,0.341848,0.6483966,0.2446602,2.739562,0.015223348500000001,0.0127558444,83.06053,0.3745737,31026.39,116468.8403,5.924689,17.263334,3.097195,-0.008198,17.91305,2232.43,0.0401588,40.35225,0.2028652,0.006293,1675.292,0.0134577,0.2,0.5101794554455445,0.48982054455445545,0.26767223597359735,0.2830651815181518,0.3168780940594059,0.13192553630363035,0.017832095709570957,0.07653671617161716,0.037530940594059405,0.8492419554455446,80.58334,81.07095,83.46906,83.95745,84.08366,84.51517,87.19898,87.47662,75.54527,76.06598,79.56294,80.09383,81.7823,82.23142,85.04113,85.35795,0.4520013,0.4408632,0.5277865,0.5050838,0.6851548,0.656499,0.8203851,0.7815269,0.3659186,0.3653368,0.4478684,0.4404075,0.5990835,0.5844839,0.7517847,0.7179376,119381,120373,105705,64333,112059,118649,103875,61857
5402,Glasgow,92394.0,21,Kentucky,KY,"Glasgow, KY",0.3594771,0.3049327,0.2424242,0.1525424,0.2793103,0.2169811,0.2371134,0.2758621,0.49599999,0.66310161,0.72727275,0.81132078,0.2054422,10911.296,0.7328749,0.1841282,0.0957405,0.1256163,-1.248571,79.132765,81.538485,63.90258,81.449801,51.809505,131.77042,0.0195943,0.0142223,0.0219095,0.0709323,0.31637,0.1969342,0.12307,0.52246,-0.79233194,49.68937,3.73942,0.9513605,0.0580895,0.0716945,0.1877155,0.5858744,0.2815028,0.8468167,0.0093945494,0.0094378423,44.62315,0.3755934,27831.47,88518.29582,5.6195842,15.427298,-1.206817,-0.006104,8.812871,NA,NA,42.372,0.1849328,0.0042968,1389.639,0.0117206,0.2,0.5090724658682758,0.49092753413172413,0.25661674136485496,0.22263510366314396,0.35021891917069486,0.16988748693212988,0.003156990404819327,0.03532724016933889,0.021726304458084482,0.9255985343283891,82.73634,83.21786,84.88019,85.29196,86.38425,86.74438,86.38367,86.68988,75.6424,76.19881,79.483,79.93374,82.68961,83.10852,84.07647,84.40538,0.5433185,0.5231503,0.7440026,0.7081566,1.053576,1.0029,1.390376,1.324553,0.4074079,0.4081908,0.6022093,0.590192,0.938684,0.9103211,1.31362,1.26892,82499,65255,41675,17560,81718,64757,39364,16103
5500,Columbia,159374.0,47,Tennessee,TN,"Columbia, TN",0.3555556,0.2966102,0.2,0.1774193,0.3875969,0.2920354,0.3559322,0.2419355,0.48888889,0.779661,0.73333335,0.74193549,0.1674855,10338.167,1.462839,0.1792525,0.1143565,0.1347749,0.0434663,84.663751,86.803658,62.58567,81.860027,64.518008,82.352408,0.0410635,0.0385166,0.0465263,0.1129679,0.29583,0.1152955,0.08556,0.54349,-1.2475299,47.17018,10.3643,2.293348,0.0507917,0.3251461,0.4286779,0.6374894,0.3050006,1.482587,0.0220362167,0.0208503269,63.9091,0.3043648,32506.85,115617.0223,4.217412,NA,-4.083395,-0.0103593,11.21285,2662.88,-0.106235,39.43625,0.1987831,0.0066696,2531.746,0.0177907,0.0,0.5090770038072058,0.4909229961927942,0.2544017327810466,0.2463853874752978,0.348895240434535,0.14968124420824633,0.006045753458304956,0.09148458695724988,0.03866937599785635,0.8436086951667466,80.75655,81.32071,83.90035,84.40249,85.40771,85.86022,86.21774,86.59589,74.55697,75.19592,79.3771,79.93051,81.68794,82.17009,83.03546,83.44207,0.4583122,0.4445005,0.4899832,0.4716853,0.5970845,0.5655416,0.8265858,0.7850934,0.3428749,0.346998,0.4336397,0.4298155,0.5598211,0.5485489,0.743444,0.7220802,125696,128456,124599,70655,115396,128557,123664,66615
5600,Nashville,1246338.0,47,Tennessee,TN,"Nashville, TN",0.3314883,0.2623115,0.1976744,0.1348409,0.2768542,0.2407311,0.2157842,0.1774333,0.57290322,0.69947642,0.77409637,0.8587234,0.16352229999999998,10083.745,0.6600292,0.1617725,0.1070858,0.1296319,0.1358914,80.997879,85.95793,66.579088,82.693707,65.654405,79.117421,0.1029113,0.0933222,0.1123581,0.2494789,0.32673,0.1025735,0.18995,0.50619,-0.39729533,47.60194,15.27258,3.247193,0.0378705,0.4367439,0.5663431,0.6889873,0.1398584,4.670033,0.0224152678,0.0162419825,271.8714,0.2396549,39832.54,169388.3087,5.0880014,NA,-6.695246,0.0144724,26.46231,7970.56,-0.0010109,38.20225,0.2232894,0.0064613,2577.472,0.0225166,0.0,0.5125972706072585,0.4874027293927416,0.2671381546121983,0.2899218657142839,0.3301534274402425,0.11236197155436571,0.024985428874155686,0.15861075676421216,0.06967127412975262,0.7258924933754609,80.59987,81.35178,83.39198,83.83713,85.40198,85.80566,87.39199,87.67105,74.57572,75.36829,78.92744,79.4352,82.23696,82.67487,84.91911,85.23985,0.1963107,0.1951825,0.2095462,0.2088369,0.226749,0.2217099,0.2484099,0.2420591,0.1462791,0.1529703,0.1754248,0.1825725,0.2021759,0.2022213,0.2400309,0.233312,770092,913905,894973,853295,751322,821877,853376,826332
5700,Tullahoma,130610.0,47,Tennessee,TN,"Tullahoma, TN",0.3461539,0.171875,0.2413793,0.1136364,0.4675325,0.3548387,0.3703704,0.2790698,0.61538464,0.703125,0.79310346,0.79545456,0.1805753,10987.191,0.789225,0.1650448,0.105457,0.1326743,-0.461633,85.305858,84.031569,64.667763,80.672289,62.587681,118.99835,0.0171915,0.0177251,0.0150651,0.0934113,0.31708,0.1343755,0.10603,0.5525,-0.71524742,52.34745,5.467422,3.466044,0.0462707,0.2715148,0.3669978,0.627489,0.2766681,3.171996,0.0172574841,0.0150907281,82.34103,0.3704641,32902.6,108796.7114,4.6687138,NA,-2.53982,-0.0123547,14.74629,8383.17,-0.0317004,39.18275,0.1955378,0.0052752,1833.551,0.0162003,0.0,0.5122069644664496,0.48779303553355036,0.26681620483081214,0.24121919194682276,0.32996416554968955,0.16111141505046914,0.007967010422080586,0.037427852394890174,0.05745137730120087,0.8618116913313456,80.63718,81.15239,84.4408,84.81,86.0018,86.37096,86.54739,86.90289,74.26942,74.82136,79.17512,79.6379,82.37732,82.81536,83.03551,83.42764,0.4993697,0.4801613,0.5351573,0.5099043,0.6547256,0.6222841,0.9763532,0.9266171,0.3669208,0.3701047,0.4884627,0.4826034,0.5892069,0.572832,0.8230819,0.7978597,97714,93964,87610,49679,90574,95121,87339,45127
5800,Dickson,138212.0,47,Tennessee,TN,"Dickson, TN",0.3092783,0.2837838,0.2333333,0.16,0.3297872,0.4084507,0.2,0.2916667,0.56701028,0.64864862,0.83870965,0.75999999,0.16271909999999998,10461.419,2.395762,0.1921553,0.1186114,0.1500934,-0.4805711,84.704371,87.593631,59.556715,80.210446,56.124893,93.379569,0.020736,0.0170801,0.0240591,0.0833239,0.30935,0.126262,0.11897,0.55928,-0.84479362,53.95841,6.247649,1.07516,0.0606251,0.1729183,0.2941153,0.6034202,0.2596578,0.8865484,0.0175020982,0.0169377478,53.61994,0.330303,31373.98,103308.981,4.4407611,NA,2.488648,-0.0133664,10.57976,7860.0,0.0863816,39.72225,0.205591,0.005547,2132.371,0.0166566,0.0,0.5122757123622674,0.4877242876377325,0.24787733904871817,0.2224191465391696,0.3513656472398538,0.1784958645893441,0.0026035226554557197,0.060753441595911305,0.024173604814112605,0.8954744044184321,81.00285,81.57277,83.8149,84.28242,84.68225,85.04691,87.33133,87.64771,74.26092,74.8908,78.31168,78.84156,82.40282,82.78281,84.30891,84.63998,0.4476818,0.4326376,0.5094819,0.4901564,0.6868115,0.658153,0.91956039999999994,0.8728589,0.3374993,0.3410707,0.4025606,0.398727,0.5489815,0.5308872,0.7889081,0.7561668,122940,108554,90442,43250,112351,112201,88313,39008
5900,Clarksville,252059.0,47,Tennessee,TN,"Clarksville, TN",0.35625,0.2646277,0.2315113,0.1895735,0.2977346,0.2534626,0.26,0.2,0.57021999,0.70613408,0.77441078,0.86893207,0.1558041,9983.7274,2.350556,0.178679,0.1132631,0.163605,-1.078555,82.55689,79.838525,62.405082,75.97749,56.461403,106.96185,0.0561459,0.0544716,0.0523277,0.1333275,0.28521,0.1222123,0.09751,0.60451,-1.8281626,48.02368,17.88946,4.360487,0.0537487,0.3478082,0.4422885,0.6727977,0.1933247,3.296695,0.0458543436,0.0427677647,92.03416,0.3189429,28961.91,105559.135,5.2979356,17.253008,-0.632576,-0.0042348,15.77056,2147.15,-0.0435523,39.1895,0.2033385,0.0069468,1702.63,0.016344,0.0,0.4972631896548897,0.5027368103451103,0.29909778726669883,0.32506223004948887,0.2730677528638941,0.10299852090896867,0.016404464165658196,0.16692083419422335,0.07385616413646992,0.7022370022005988,80.94469,81.54773,82.37242,82.78426,83.9712,84.37529,85.5938,85.79376,73.30807,74.16708,78.85408,79.35873,81.79646,82.25433,83.44129,83.74734,0.4264026,0.415175,0.4816676,0.469063,0.5768752,0.5614191,0.8142749,0.7910622,0.304449,0.3143137,0.3989106,0.3942681,0.477491,0.4706309,0.7697828,0.751016,156497,161741,148802,77933,136161,166567,145808,71198
6000,Huntsville,519583.0,1,Alabama,AL,"Huntsville, AL",0.3009447,0.2496608,0.1759259,0.1382637,0.3056708,0.2228412,0.2566586,0.2211221,0.59548873,0.73940343,0.76822919,0.84801382,0.1575958,9737.2923,0.5844123,0.1700862,0.1070398,0.1211565,0.1841057,84.883929,85.284882,63.493792,80.541226,68.243292,72.747318,0.0889056,0.0813636,0.0978788,0.2253229,0.3373,0.1165559,0.10571,0.48205,-1.0291858,55.88424,17.43591,2.174628,0.0397452,0.3327596,0.4560203,0.647024,0.2280494,2.998554,0.0183762748,0.0143441952,161.4212,0.2862431,37729.73,127007.9349,5.1402501,16.47658,-7.678567,-0.0063345,25.55565,2761.08,-0.1470144,38.46875,0.2040042,0.0063868,2946.813,0.0145424,0.0,0.5082295096303806,0.4917704903696194,0.25685333609728683,0.25926963608125375,0.3471892698142267,0.13674606015161797,0.016562667517446106,0.18157393116784054,0.051594158772934204,0.7146919784346846,80.94334,81.68253,84.19948,84.74118,85.34699,85.68034,86.59895,86.8693,73.90121,74.78427,78.78333,79.41719,81.8215,82.23793,84.31803,84.65353,0.2931444,0.2865686,0.3033769,0.294607,0.3342177,0.3247752,0.3563436,0.344923,0.2182705,0.2306333,0.2611141,0.2672038,0.2938579,0.2915026,0.3253916,0.3171797,345482,333825,360948,407312,300734,315510,360019,394396
6100,Gadsden,304068.0,1,Alabama,AL,"Gadsden, AL",0.3217503,0.2637571,0.2361111,0.1731844,0.2774869,0.2709163,0.2971698,0.2339181,0.52544707,0.63800001,0.79904306,0.81920904,0.2046235,11230.019,1.48431,0.1826219,0.1162275,0.1312231,-0.6403651,83.489317,84.237225,59.109386,80.640764,58.9432,99.948527,0.0310089,0.0283452,0.0316982,0.2651467,0.33162,0.1499197,0.10908,0.52874,-1.0239497,62.04599,6.373575,3.488364,0.0537189,0.110775,0.2365228,0.596471,0.2957288,2.636314,0.0109942513,0.0123229015,102.7764,0.3278927,30841.69,97817.64405,4.591274,17.560935,-7.767475,0.0090095,11.92215,1449.49,-0.0541557,41.1705,0.1975998,0.0061891,1756.967,0.0138159,0.0,0.5096220368376803,0.4903779631623197,0.2607520793713334,0.24069518169098417,0.33882661719401985,0.1593724502300416,0.005019653588059553,0.06372602246744825,0.08324931049566753,0.8228695169281457,81.28684,81.85105,83.58862,84.00108,85.66109,86.03234,86.52354,86.83685,74.36991,74.96536,78.55674,79.01185,82.55694,82.95809,82.88923,83.27426,0.3051838,0.298516,0.3649888,0.3534343,0.4606885,0.4428339,0.6824341,0.6500875,0.2204278,0.230897,0.2982064,0.303074,0.4376534,0.4288811,0.6267811,0.6088552,266104,214921,172011,94307,243603,223291,165482,86070
6200,Florence,230941.0,1,Alabama,AL,"Florence, AL",0.3125,0.2039474,0.1266667,0.112069,0.2824427,0.2920962,0.2847222,0.238938,0.52762431,0.70110703,0.78014183,0.85046726,0.1682422,10237.698,1.193461,0.1883916,0.1088301,0.1247094,0.0495295,85.073751,87.697343,59.489488,85.889187,63.498526,88.061364,0.037123,0.0386353,0.0366078,0.195868,0.3303,0.1506871,0.11773,0.52848,-0.83364838,60.86879,8.987577,1.891825,0.0698539,0.0920694,0.1398466,0.5749623,0.2562524,1.507242,0.0081882386,0.0089806487,71.04195,0.3300049,31580.87,100781.8544,4.8619576,16.638286,-3.31517,-0.0069056,13.80266,1919.45,-0.1048195,41.46725,0.1963332,0.0041569,2708.267,0.0133791,0.0,0.5111078429312772,0.4888921570687228,0.24744416664915855,0.2437002332079753,0.337605311259113,0.17167048343382987,0.00476920814337038,0.0884887703006492,0.039372229342185434,0.8495703510725466,81.75749,82.31197,84.94135,85.35533,85.80486,86.18881,87.17798,87.56849,74.19187,74.85625,79.74142,80.24168,82.33042,82.73843,83.2972,83.74457,0.3511762,0.3415525,0.4176984,0.3965779,0.5484467,0.5233737,0.7344856,0.6946923,0.2768259,0.2857276,0.3635082,0.3615436,0.471159,0.4628176,0.6567112,0.6329384,185777,157049,135497,79366,164840,160263,133158,73715
